Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,18884,4.0,4,,,,,,
,,,,,18895,11.0,11,,,,,,
,,,,,18904,9.0,9,,,,,,
,,,,,18910,6.0,6,,,,,,
,,,,,18917,7.0,7,,,,,,
,,,,,18941,24.0,24,,,,,,
,,,,,18947,6.0,6,,,,,,
,,,,,18951,4.0,4,,,,,,
,,,,,18961,10.0,10,,,,,,
,,,,,18967,6.0,6,,,,,,
,,,,,18983,16.0,16,,,,,,
,,,,,18993,10.0,10,,,,,,
,,,,,18997,4.0,4,,,,,,
,,,,,19000,,,2.2296652793884277,5.1894378662109375,5.1094183921813965,0.0003,0.0003,0.1
,,,,,19003,6.0,6,,,,,,
,,,,,19007,4.0,4,,,,,,
,,,,,19012,5.0,5,,,,,,
,,,,,19023,11.0,11,,,,,,
,,,,,19026,3.0,3,,,,,,
,,,,,19030,4.0,4,,,,,,
,,,,,19034,4.0,4,,,,,,
,,,,,19042,8.0,8,,,,,,
,,,,,19055,13.0,13,,,,,,
,,,,,19059,4.0,4,,,,,,
,,,,,19066,7.0,7,,,,,,
,,,,,19071,5.0,5,,,,,,
,,,,,19086,15.0,15,,,,,,
,,,,,19092,6.0,6,,,,,,
,,,,,19097,5.0,5,,,,,,
,,,,,19100,3.0,3,,,,,,
,,,,,19105,5.0,5,,,,,,
,,,,,19112,7.0,7,,,,,,
,,,,,19117,5.0,5,,,,,,
,,,,,19121,4.0,4,,,,,,
,,,,,19129,8.0,8,,,,,,
,,,,,19138,9.0,9,,,,,,
,,,,,19142,4.0,4,,,,,,
,,,,,19154,12.0,12,,,,,,
,,,,,19161,7.0,7,,,,,,
,,,,,19165,4.0,4,,,,,,
,,,,,19170,5.0,5,,,,,,
,,,,,19174,4.0,4,,,,,,
,,,,,19181,7.0,7,,,,,,
,,,,,19185,4.0,4,,,,,,
,,,,,19189,4.0,4,,,,,,
,,,,,19202,13.0,13,,,,,,
,,,,,19205,3.0,3,,,,,,
,,,,,19208,3.0,3,,,,,,
,,,,,19211,3.0,3,,,,,,
,,,,,19224,13.0,13,,,,,,
,,,,,19235,11.0,11,,,,,,
,,,,,19238,3.0,3,,,,,,
,,,,,19241,3.0,3,,,,,,
,,,,,19244,3.0,3,,,,,,
,,,,,19247,3.0,3,,,,,,
,,,,,19255,8.0,8,,,,,,
,,,,,19262,7.0,7,,,,,,
,,,,,19267,5.0,5,,,,,,
,,,,,19270,3.0,3,,,,,,
,,,,,19273,3.0,3,,,,,,
,,,,,19278,5.0,5,,,,,,
,,,,,19289,11.0,11,,,,,,
,,,,,19294,5.0,5,,,,,,
,,,,,19298,4.0,4,,,,,,
,,,,,19301,3.0,3,,,,,,
,,,,,19306,5.0,5,,,,,,
,,,,,19312,6.0,6,,,,,,
,,,,,19323,11.0,11,,,,,,
,,,,,19331,8.0,8,,,,,,
,,,,,19336,5.0,5,,,,,,
,,,,,19341,5.0,5,,,,,,
,,,,,19354,13.0,13,,,,,,
,,,,,19371,17.0,17,,,,,,
,,,,,19374,3.0,3,,,,,,
,,,,,19379,5.0,5,,,,,,
,,,,,19387,8.0,8,,,,,,
,,,,,19396,9.0,9,,,,,,
,,,,,19402,6.0,6,,,,,,
,,,,,19411,9.0,9,,,,,,
,,,,,19418,7.0,7,,,,,,
,,,,,19423,5.0,5,,,,,,
,,,,,19431,8.0,8,,,,,,
,,,,,19434,3.0,3,,,,,,
,,,,,19438,4.0,4,,,,,,
,,,,,19442,4.0,4,,,,,,
,,,,,19446,4.0,4,,,,,,
,,,,,19450,4.0,4,,,,,,
,,,,,19455,5.0,5,,,,,,
,,,,,19464,9.0,9,,,,,,
,,,,,19476,12.0,12,,,,,,
,,,,,19480,4.0,4,,,,,,
,,,,,19485,5.0,5,,,,,,
,,,,,19488,3.0,3,,,,,,
,,,,,19492,4.0,4,,,,,,
,,,,,19495,3.0,3,,,,,,
,,,,,19502,7.0,7,,,,,,
,,,,,19523,21.0,21,,,,,,
,,,,,19531,8.0,8,,,,,,
,,,,,19542,11.0,11,,,,,,
,,,,,19551,9.0,9,,,,,,
,,,,,19559,8.0,8,,,,,,
,,,,,19563,4.0,4,,,,,,
,,,,,19567,4.0,4,,,,,,
,,,,,19579,12.0,12,,,,,,
,,,,,19584,5.0,5,,,,,,
,,,,,19591,7.0,7,,,,,,
,,,,,19599,8.0,8,,,,,,
,,,,,19604,5.0,5,,,,,,
,,,,,19608,4.0,4,,,,,,
,,,,,19614,6.0,6,,,,,,
,,,,,19618,4.0,4,,,,,,
,,,,,19627,9.0,9,,,,,,
,,,,,19641,14.0,14,,,,,,
,,,,,19649,8.0,8,,,,,,
,,,,,19652,3.0,3,,,,,,
,,,,,19656,4.0,4,,,,,,
,,,,,19661,5.0,5,,,,,,
,,,,,19670,9.0,9,,,,,,
,,,,,19674,4.0,4,,,,,,
,,,,,19679,5.0,5,,,,,,
,,,,,19684,5.0,5,,,,,,
,,,,,19688,4.0,4,,,,,,
,,,,,19694,6.0,6,,,,,,
,,,,,19705,11.0,11,,,,,,
,,,,,19719,14.0,14,,,,,,
,,,,,19723,4.0,4,,,,,,
,,,,,19733,10.0,10,,,,,,
,,,,,19738,5.0,5,,,,,,
,,,,,19745,7.0,7,,,,,,
,,,,,19754,9.0,9,,,,,,
,,,,,19765,11.0,11,,,,,,
,,,,,19770,5.0,5,,,,,,
,,,,,19779,9.0,9,,,,,,
,,,,,19785,6.0,6,,,,,,
,,,,,19802,17.0,17,,,,,,
,,,,,19805,3.0,3,,,,,,
,,,,,19810,5.0,5,,,,,,
,,,,,19818,8.0,8,,,,,,
,,,,,19829,11.0,11,,,,,,
,,,,,19836,7.0,7,,,,,,
,,,,,19840,4.0,4,,,,,,
,,,,,19847,7.0,7,,,,,,
,,,,,19851,4.0,4,,,,,,
,,,,,19868,17.0,17,,,,,,
,,,,,19872,4.0,4,,,,,,
,,,,,19878,6.0,6,,,,,,
,,,,,19881,3.0,3,,,,,,
,,,,,19888,7.0,7,,,,,,
,,,,,19892,4.0,4,,,,,,
,,,,,19901,9.0,9,,,,,,
,,,,,19906,5.0,5,,,,,,
,,,,,19909,3.0,3,,,,,,
,,,,,19915,6.0,6,,,,,,
,,,,,19924,9.0,9,,,,,,
,,,,,19931,7.0,7,,,,,,
,,,,,19935,4.0,4,,,,,,
,,,,,19947,12.0,12,,,,,,
,,,,,19952,5.0,5,,,,,,
,,,,,19956,4.0,4,,,,,,
,,,,,19973,17.0,17,,,,,,
,,,,,19979,6.0,6,,,,,,
,,,,,19985,6.0,6,,,,,,
,,,,,19990,5.0,5,,,,,,
,,,,,19994,4.0,4,,,,,,
,,,,,19999,5.0,5,,,,,,
7.0,4.3817806,19.0,3.0,7.0,20000,,,1.9344468116760254,5.0315728187561035,5.014869213104248,0.0003,0.0003,0.1
,,,,,20005,6.0,6,,,,,,
,,,,,20013,8.0,8,,,,,,
,,,,,20017,4.0,4,,,,,,
,,,,,20030,13.0,13,,,,,,
,,,,,20033,3.0,3,,,,,,
,,,,,20037,4.0,4,,,,,,
,,,,,20040,3.0,3,,,,,,
,,,,,20047,7.0,7,,,,,,
,,,,,20054,7.0,7,,,,,,
,,,,,20058,4.0,4,,,,,,
,,,,,20061,3.0,3,,,,,,
,,,,,20064,3.0,3,,,,,,
,,,,,20068,4.0,4,,,,,,
,,,,,20076,8.0,8,,,,,,
,,,,,20086,10.0,10,,,,,,
,,,,,20093,7.0,7,,,,,,
,,,,,20098,5.0,5,,,,,,
,,,,,20107,9.0,9,,,,,,
,,,,,20111,4.0,4,,,,,,
,,,,,20115,4.0,4,,,,,,
,,,,,20123,8.0,8,,,,,,
,,,,,20127,4.0,4,,,,,,
,,,,,20131,4.0,4,,,,,,
,,,,,20136,5.0,5,,,,,,
,,,,,20144,8.0,8,,,,,,
,,,,,20152,8.0,8,,,,,,
,,,,,20155,3.0,3,,,,,,
,,,,,20168,13.0,13,,,,,,
,,,,,20172,4.0,4,,,,,,
,,,,,20184,12.0,12,,,,,,
,,,,,20189,5.0,5,,,,,,
,,,,,20205,16.0,16,,,,,,
,,,,,20215,10.0,10,,,,,,
,,,,,20220,5.0,5,,,,,,
,,,,,20229,9.0,9,,,,,,
,,,,,20232,3.0,3,,,,,,
,,,,,20238,6.0,6,,,,,,
,,,,,20246,8.0,8,,,,,,
,,,,,20253,7.0,7,,,,,,
,,,,,20256,3.0,3,,,,,,
,,,,,20260,4.0,4,,,,,,
,,,,,20268,8.0,8,,,,,,
,,,,,20275,7.0,7,,,,,,
,,,,,20284,9.0,9,,,,,,
,,,,,20290,6.0,6,,,,,,
,,,,,20296,6.0,6,,,,,,
,,,,,20302,6.0,6,,,,,,
,,,,,20307,5.0,5,,,,,,
,,,,,20314,7.0,7,,,,,,
,,,,,20317,3.0,3,,,,,,
,,,,,20324,7.0,7,,,,,,
,,,,,20334,10.0,10,,,,,,
,,,,,20340,6.0,6,,,,,,
,,,,,20343,3.0,3,,,,,,
,,,,,20364,21.0,21,,,,,,
,,,,,20369,5.0,5,,,,,,
,,,,,20373,4.0,4,,,,,,
,,,,,20379,6.0,6,,,,,,
,,,,,20382,3.0,3,,,,,,
,,,,,20385,3.0,3,,,,,,
,,,,,20389,4.0,4,,,,,,
,,,,,20393,4.0,4,,,,,,
,,,,,20397,4.0,4,,,,,,
,,,,,20400,3.0,3,,,,,,
,,,,,20405,5.0,5,,,,,,
,,,,,20408,3.0,3,,,,,,
,,,,,20412,4.0,4,,,,,,
,,,,,20417,5.0,5,,,,,,
,,,,,20420,3.0,3,,,,,,
,,,,,20430,10.0,10,,,,,,
,,,,,20440,10.0,10,,,,,,
,,,,,20447,7.0,7,,,,,,
,,,,,20459,12.0,12,,,,,,
,,,,,20473,14.0,14,,,,,,
,,,,,20485,12.0,12,,,,,,
,,,,,20491,6.0,6,,,,,,
,,,,,20495,4.0,4,,,,,,
,,,,,20499,4.0,4,,,,,,
,,,,,20504,5.0,5,,,,,,
,,,,,20507,3.0,3,,,,,,
,,,,,20516,9.0,9,,,,,,
,,,,,20519,3.0,3,,,,,,
,,,,,20524,5.0,5,,,,,,
,,,,,20530,6.0,6,,,,,,
,,,,,20542,12.0,12,,,,,,
,,,,,20545,3.0,3,,,,,,
,,,,,20557,12.0,12,,,,,,
,,,,,20563,6.0,6,,,,,,
,,,,,20573,10.0,10,,,,,,
,,,,,20579,6.0,6,,,,,,
,,,,,20583,4.0,4,,,,,,
,,,,,20588,5.0,5,,,,,,
,,,,,20591,3.0,3,,,,,,
,,,,,20599,8.0,8,,,,,,
,,,,,20604,5.0,5,,,,,,
,,,,,20615,11.0,11,,,,,,
,,,,,20620,5.0,5,,,,,,
,,,,,20627,7.0,7,,,,,,
,,,,,20633,6.0,6,,,,,,
,,,,,20639,6.0,6,,,,,,
,,,,,20643,4.0,4,,,,,,
,,,,,20651,8.0,8,,,,,,
,,,,,20654,3.0,3,,,,,,
,,,,,20659,5.0,5,,,,,,
,,,,,20670,11.0,11,,,,,,
,,,,,20682,12.0,12,,,,,,
,,,,,20692,10.0,10,,,,,,
,,,,,20712,20.0,20,,,,,,
,,,,,20719,7.0,7,,,,,,
,,,,,20723,4.0,4,,,,,,
,,,,,20735,12.0,12,,,,,,
,,,,,20740,5.0,5,,,,,,
,,,,,20752,12.0,12,,,,,,
,,,,,20764,12.0,12,,,,,,
,,,,,20774,10.0,10,,,,,,
,,,,,20778,4.0,4,,,,,,
,,,,,20786,8.0,8,,,,,,
,,,,,20795,9.0,9,,,,,,
,,,,,20803,8.0,8,,,,,,
,,,,,20807,4.0,4,,,,,,
,,,,,20812,5.0,5,,,,,,
,,,,,20817,5.0,5,,,,,,
,,,,,20823,6.0,6,,,,,,
,,,,,20828,5.0,5,,,,,,
,,,,,20834,6.0,6,,,,,,
,,,,,20838,4.0,4,,,,,,
,,,,,20841,3.0,3,,,,,,
,,,,,20854,13.0,13,,,,,,
,,,,,20871,17.0,17,,,,,,
,,,,,20875,4.0,4,,,,,,
,,,,,20884,9.0,9,,,,,,
,,,,,20889,5.0,5,,,,,,
,,,,,20906,17.0,17,,,,,,
,,,,,20910,4.0,4,,,,,,
,,,,,20920,10.0,10,,,,,,
,,,,,20923,3.0,3,,,,,,
,,,,,20931,8.0,8,,,,,,
,,,,,20935,4.0,4,,,,,,
,,,,,20938,3.0,3,,,,,,
,,,,,20946,8.0,8,,,,,,
,,,,,20949,3.0,3,,,,,,
,,,,,20954,5.0,5,,,,,,
,,,,,20957,3.0,3,,,,,,
,,,,,20962,5.0,5,,,,,,
,,,,,20968,6.0,6,,,,,,
,,,,,20976,8.0,8,,,,,,
,,,,,20985,9.0,9,,,,,,
,,,,,21000,,,1.7599382400512695,4.830014228820801,4.8245368003845215,0.0003,0.0003,0.1
,,,,,21001,16.0,16,,,,,,
,,,,,21007,6.0,6,,,,,,
,,,,,21021,14.0,14,,,,,,
,,,,,21028,7.0,7,,,,,,
,,,,,21038,10.0,10,,,,,,
,,,,,21044,6.0,6,,,,,,
,,,,,21047,3.0,3,,,,,,
,,,,,21055,8.0,8,,,,,,
,,,,,21061,6.0,6,,,,,,
,,,,,21076,15.0,15,,,,,,
,,,,,21082,6.0,6,,,,,,
,,,,,21085,3.0,3,,,,,,
,,,,,21091,6.0,6,,,,,,
,,,,,21099,8.0,8,,,,,,
,,,,,21103,4.0,4,,,,,,
,,,,,21117,14.0,14,,,,,,
,,,,,21124,7.0,7,,,,,,
,,,,,21129,5.0,5,,,,,,
,,,,,21134,5.0,5,,,,,,
,,,,,21137,3.0,3,,,,,,
,,,,,21148,11.0,11,,,,,,
,,,,,21159,11.0,11,,,,,,
,,,,,21165,6.0,6,,,,,,
,,,,,21169,4.0,4,,,,,,
,,,,,21184,15.0,15,,,,,,
,,,,,21193,9.0,9,,,,,,
,,,,,21211,18.0,18,,,,,,
,,,,,21215,4.0,4,,,,,,
,,,,,21219,4.0,4,,,,,,
,,,,,21222,3.0,3,,,,,,
,,,,,21229,7.0,7,,,,,,
,,,,,21236,7.0,7,,,,,,
,,,,,21239,3.0,3,,,,,,
,,,,,21248,9.0,9,,,,,,
,,,,,21252,4.0,4,,,,,,
,,,,,21260,8.0,8,,,,,,
,,,,,21267,7.0,7,,,,,,
,,,,,21272,5.0,5,,,,,,
,,,,,21276,4.0,4,,,,,,
,,,,,21286,10.0,10,,,,,,
,,,,,21299,13.0,13,,,,,,
,,,,,21304,5.0,5,,,,,,
,,,,,21308,4.0,4,,,,,,
,,,,,21320,12.0,12,,,,,,
,,,,,21328,8.0,8,,,,,,
,,,,,21331,3.0,3,,,,,,
,,,,,21346,15.0,15,,,,,,
,,,,,21361,15.0,15,,,,,,
,,,,,21376,15.0,15,,,,,,
,,,,,21379,3.0,3,,,,,,
,,,,,21385,6.0,6,,,,,,
,,,,,21390,5.0,5,,,,,,
,,,,,21402,12.0,12,,,,,,
,,,,,21407,5.0,5,,,,,,
,,,,,21411,4.0,4,,,,,,
,,,,,21419,8.0,8,,,,,,
,,,,,21427,8.0,8,,,,,,
,,,,,21433,6.0,6,,,,,,
,,,,,21440,7.0,7,,,,,,
,,,,,21447,7.0,7,,,,,,
,,,,,21456,9.0,9,,,,,,
,,,,,21460,4.0,4,,,,,,
,,,,,21464,4.0,4,,,,,,
,,,,,21469,5.0,5,,,,,,
,,,,,21474,5.0,5,,,,,,
,,,,,21477,3.0,3,,,,,,
,,,,,21484,7.0,7,,,,,,
,,,,,21489,5.0,5,,,,,,
,,,,,21495,6.0,6,,,,,,
,,,,,21499,4.0,4,,,,,,
,,,,,21503,4.0,4,,,,,,
,,,,,21511,8.0,8,,,,,,
,,,,,21521,10.0,10,,,,,,
,,,,,21526,5.0,5,,,,,,
,,,,,21534,8.0,8,,,,,,
,,,,,21542,8.0,8,,,,,,
,,,,,21547,5.0,5,,,,,,
,,,,,21550,3.0,3,,,,,,
,,,,,21556,6.0,6,,,,,,
,,,,,21563,7.0,7,,,,,,
,,,,,21567,4.0,4,,,,,,
,,,,,21572,5.0,5,,,,,,
,,,,,21575,3.0,3,,,,,,
,,,,,21580,5.0,5,,,,,,
,,,,,21584,4.0,4,,,,,,
,,,,,21600,16.0,16,,,,,,
,,,,,21604,4.0,4,,,,,,
,,,,,21613,9.0,9,,,,,,
,,,,,21628,15.0,15,,,,,,
,,,,,21640,12.0,12,,,,,,
,,,,,21643,3.0,3,,,,,,
,,,,,21649,6.0,6,,,,,,
,,,,,21673,24.0,24,,,,,,
,,,,,21677,4.0,4,,,,,,
,,,,,21680,3.0,3,,,,,,
,,,,,21689,9.0,9,,,,,,
,,,,,21699,10.0,10,,,,,,
,,,,,21703,4.0,4,,,,,,
,,,,,21708,5.0,5,,,,,,
,,,,,21713,5.0,5,,,,,,
,,,,,21718,5.0,5,,,,,,
,,,,,21721,3.0,3,,,,,,
,,,,,21724,3.0,3,,,,,,
,,,,,21729,5.0,5,,,,,,
,,,,,21739,10.0,10,,,,,,
,,,,,21742,3.0,3,,,,,,
,,,,,21751,9.0,9,,,,,,
,,,,,21756,5.0,5,,,,,,
,,,,,21768,12.0,12,,,,,,
,,,,,21773,5.0,5,,,,,,
,,,,,21779,6.0,6,,,,,,
,,,,,21783,4.0,4,,,,,,
,,,,,21792,9.0,9,,,,,,
,,,,,21796,4.0,4,,,,,,
,,,,,21803,7.0,7,,,,,,
,,,,,21806,3.0,3,,,,,,
,,,,,21817,11.0,11,,,,,,
,,,,,21826,9.0,9,,,,,,
,,,,,21837,11.0,11,,,,,,
,,,,,21842,5.0,5,,,,,,
,,,,,21846,4.0,4,,,,,,
,,,,,21849,3.0,3,,,,,,
,,,,,21857,8.0,8,,,,,,
,,,,,21867,10.0,10,,,,,,
,,,,,21870,3.0,3,,,,,,
,,,,,21875,5.0,5,,,,,,
,,,,,21879,4.0,4,,,,,,
,,,,,21886,7.0,7,,,,,,
,,,,,21890,4.0,4,,,,,,
,,,,,21895,5.0,5,,,,,,
,,,,,21900,5.0,5,,,,,,
,,,,,21909,9.0,9,,,,,,
,,,,,21913,4.0,4,,,,,,
,,,,,21917,4.0,4,,,,,,
,,,,,21922,5.0,5,,,,,,
,,,,,21935,13.0,13,,,,,,
,,,,,21940,5.0,5,,,,,,
,,,,,21958,18.0,18,,,,,,
,,,,,21973,15.0,15,,,,,,
,,,,,21980,7.0,7,,,,,,
,,,,,21988,8.0,8,,,,,,
,,,,,21994,6.0,6,,,,,,
,,,,,21998,4.0,4,,,,,,
,,,,,22000,,,2.1261844635009766,4.95336389541626,4.813340187072754,0.0003,0.0003,0.1
,,,,,22008,10.0,10,,,,,,
,,,,,22016,8.0,8,,,,,,
,,,,,22023,7.0,7,,,,,,
,,,,,22031,8.0,8,,,,,,
,,,,,22041,10.0,10,,,,,,
,,,,,22044,3.0,3,,,,,,
,,,,,22048,4.0,4,,,,,,
,,,,,22051,3.0,3,,,,,,
,,,,,22055,4.0,4,,,,,,
,,,,,22061,6.0,6,,,,,,
,,,,,22065,4.0,4,,,,,,
,,,,,22068,3.0,3,,,,,,
,,,,,22075,7.0,7,,,,,,
,,,,,22093,18.0,18,,,,,,
,,,,,22097,4.0,4,,,,,,
,,,,,22103,6.0,6,,,,,,
,,,,,22108,5.0,5,,,,,,
,,,,,22117,9.0,9,,,,,,
,,,,,22120,3.0,3,,,,,,
,,,,,22130,10.0,10,,,,,,
,,,,,22133,3.0,3,,,,,,
,,,,,22150,17.0,17,,,,,,
,,,,,22160,10.0,10,,,,,,
,,,,,22164,4.0,4,,,,,,
,,,,,22178,14.0,14,,,,,,
,,,,,22187,9.0,9,,,,,,
,,,,,22192,5.0,5,,,,,,
,,,,,22202,10.0,10,,,,,,
,,,,,22207,5.0,5,,,,,,
,,,,,22213,6.0,6,,,,,,
,,,,,22218,5.0,5,,,,,,
,,,,,22225,7.0,7,,,,,,
,,,,,22230,5.0,5,,,,,,
,,,,,22243,13.0,13,,,,,,
,,,,,22247,4.0,4,,,,,,
,,,,,22257,10.0,10,,,,,,
,,,,,22266,9.0,9,,,,,,
,,,,,22278,12.0,12,,,,,,
,,,,,22283,5.0,5,,,,,,
,,,,,22289,6.0,6,,,,,,
,,,,,22292,3.0,3,,,,,,
,,,,,22296,4.0,4,,,,,,
,,,,,22302,6.0,6,,,,,,
,,,,,22309,7.0,7,,,,,,
,,,,,22316,7.0,7,,,,,,
,,,,,22319,3.0,3,,,,,,
,,,,,22327,8.0,8,,,,,,
,,,,,22330,3.0,3,,,,,,
,,,,,22347,17.0,17,,,,,,
,,,,,22351,4.0,4,,,,,,
,,,,,22370,19.0,19,,,,,,
,,,,,22379,9.0,9,,,,,,
,,,,,22382,3.0,3,,,,,,
,,,,,22389,7.0,7,,,,,,
,,,,,22394,5.0,5,,,,,,
,,,,,22399,5.0,5,,,,,,
,,,,,22404,5.0,5,,,,,,
,,,,,22408,4.0,4,,,,,,
,,,,,22412,4.0,4,,,,,,
,,,,,22417,5.0,5,,,,,,
,,,,,22430,13.0,13,,,,,,
,,,,,22435,5.0,5,,,,,,
,,,,,22445,10.0,10,,,,,,
,,,,,22452,7.0,7,,,,,,
,,,,,22458,6.0,6,,,,,,
,,,,,22463,5.0,5,,,,,,
,,,,,22467,4.0,4,,,,,,
,,,,,22472,5.0,5,,,,,,
,,,,,22476,4.0,4,,,,,,
,,,,,22482,6.0,6,,,,,,
,,,,,22486,4.0,4,,,,,,
,,,,,22495,9.0,9,,,,,,
,,,,,22507,12.0,12,,,,,,
,,,,,22514,7.0,7,,,,,,
,,,,,22519,5.0,5,,,,,,
,,,,,22522,3.0,3,,,,,,
,,,,,22534,12.0,12,,,,,,
,,,,,22550,16.0,16,,,,,,
,,,,,22556,6.0,6,,,,,,
,,,,,22563,7.0,7,,,,,,
,,,,,22569,6.0,6,,,,,,
,,,,,22577,8.0,8,,,,,,
,,,,,22581,4.0,4,,,,,,
,,,,,22586,5.0,5,,,,,,
,,,,,22594,8.0,8,,,,,,
,,,,,22600,6.0,6,,,,,,
,,,,,22614,14.0,14,,,,,,
,,,,,22617,3.0,3,,,,,,
,,,,,22620,3.0,3,,,,,,
,,,,,22631,11.0,11,,,,,,
,,,,,22637,6.0,6,,,,,,
,,,,,22640,3.0,3,,,,,,
,,,,,22643,3.0,3,,,,,,
,,,,,22654,11.0,11,,,,,,
,,,,,22661,7.0,7,,,,,,
,,,,,22666,5.0,5,,,,,,
,,,,,22670,4.0,4,,,,,,
,,,,,22683,13.0,13,,,,,,
,,,,,22688,5.0,5,,,,,,
,,,,,22692,4.0,4,,,,,,
,,,,,22698,6.0,6,,,,,,
,,,,,22704,6.0,6,,,,,,
,,,,,22708,4.0,4,,,,,,
,,,,,22718,10.0,10,,,,,,
,,,,,22727,9.0,9,,,,,,
,,,,,22733,6.0,6,,,,,,
,,,,,22751,18.0,18,,,,,,
,,,,,22768,17.0,17,,,,,,
,,,,,22772,4.0,4,,,,,,
,,,,,22775,3.0,3,,,,,,
,,,,,22779,4.0,4,,,,,,
,,,,,22783,4.0,4,,,,,,
,,,,,22787,4.0,4,,,,,,
,,,,,22792,5.0,5,,,,,,
,,,,,22795,3.0,3,,,,,,
,,,,,22800,5.0,5,,,,,,
,,,,,22807,7.0,7,,,,,,
,,,,,22813,6.0,6,,,,,,
,,,,,22820,7.0,7,,,,,,
,,,,,22825,5.0,5,,,,,,
,,,,,22836,11.0,11,,,,,,
,,,,,22840,4.0,4,,,,,,
,,,,,22843,3.0,3,,,,,,
,,,,,22856,13.0,13,,,,,,
,,,,,22861,5.0,5,,,,,,
,,,,,22867,6.0,6,,,,,,
,,,,,22877,10.0,10,,,,,,
,,,,,22880,3.0,3,,,,,,
,,,,,22883,3.0,3,,,,,,
,,,,,22888,5.0,5,,,,,,
,,,,,22893,5.0,5,,,,,,
,,,,,22897,4.0,4,,,,,,
,,,,,22901,4.0,4,,,,,,
,,,,,22912,11.0,11,,,,,,
,,,,,22924,12.0,12,,,,,,
,,,,,22933,9.0,9,,,,,,
,,,,,22939,6.0,6,,,,,,
,,,,,22943,4.0,4,,,,,,
,,,,,22946,3.0,3,,,,,,
,,,,,22951,5.0,5,,,,,,
,,,,,22967,16.0,16,,,,,,
,,,,,22970,3.0,3,,,,,,
,,,,,22991,21.0,21,,,,,,
,,,,,23000,9.0,9,,,,,,
,,,,,23000,,,1.7340679168701172,4.599677085876465,4.482522964477539,0.0003,0.0003,0.1
,,,,,23005,5.0,5,,,,,,
,,,,,23013,8.0,8,,,,,,
,,,,,23018,5.0,5,,,,,,
,,,,,23024,6.0,6,,,,,,
,,,,,23028,4.0,4,,,,,,
,,,,,23045,17.0,17,,,,,,
,,,,,23050,5.0,5,,,,,,
,,,,,23054,4.0,4,,,,,,
,,,,,23066,12.0,12,,,,,,
,,,,,23072,6.0,6,,,,,,
,,,,,23078,6.0,6,,,,,,
,,,,,23084,6.0,6,,,,,,
,,,,,23088,4.0,4,,,,,,
,,,,,23092,4.0,4,,,,,,
,,,,,23097,5.0,5,,,,,,
,,,,,23100,3.0,3,,,,,,
,,,,,23104,4.0,4,,,,,,
,,,,,23109,5.0,5,,,,,,
,,,,,23114,5.0,5,,,,,,
,,,,,23118,4.0,4,,,,,,
,,,,,23141,23.0,23,,,,,,
,,,,,23168,27.0,27,,,,,,
,,,,,23184,16.0,16,,,,,,
,,,,,23189,5.0,5,,,,,,
,,,,,23193,4.0,4,,,,,,
,,,,,23205,12.0,12,,,,,,
,,,,,23212,7.0,7,,,,,,
,,,,,23215,3.0,3,,,,,,
,,,,,23221,6.0,6,,,,,,
,,,,,23225,4.0,4,,,,,,
,,,,,23238,13.0,13,,,,,,
,,,,,23251,13.0,13,,,,,,
,,,,,23254,3.0,3,,,,,,
,,,,,23258,4.0,4,,,,,,
,,,,,23265,7.0,7,,,,,,
,,,,,23271,6.0,6,,,,,,
,,,,,23279,8.0,8,,,,,,
,,,,,23286,7.0,7,,,,,,
,,,,,23291,5.0,5,,,,,,
,,,,,23296,5.0,5,,,,,,
,,,,,23306,10.0,10,,,,,,
,,,,,23312,6.0,6,,,,,,
,,,,,23318,6.0,6,,,,,,
,,,,,23321,3.0,3,,,,,,
,,,,,23330,9.0,9,,,,,,
,,,,,23334,4.0,4,,,,,,
,,,,,23338,4.0,4,,,,,,
,,,,,23346,8.0,8,,,,,,
,,,,,23350,4.0,4,,,,,,
,,,,,23362,12.0,12,,,,,,
,,,,,23372,10.0,10,,,,,,
,,,,,23375,3.0,3,,,,,,
,,,,,23379,4.0,4,,,,,,
,,,,,23382,3.0,3,,,,,,
,,,,,23392,10.0,10,,,,,,
,,,,,23397,5.0,5,,,,,,
,,,,,23406,9.0,9,,,,,,
,,,,,23419,13.0,13,,,,,,
,,,,,23422,3.0,3,,,,,,
,,,,,23439,17.0,17,,,,,,
,,,,,23445,6.0,6,,,,,,
,,,,,23452,7.0,7,,,,,,
,,,,,23461,9.0,9,,,,,,
,,,,,23465,4.0,4,,,,,,
,,,,,23469,4.0,4,,,,,,
,,,,,23476,7.0,7,,,,,,
,,,,,23490,14.0,14,,,,,,
,,,,,23496,6.0,6,,,,,,
,,,,,23501,5.0,5,,,,,,
,,,,,23505,4.0,4,,,,,,
,,,,,23513,8.0,8,,,,,,
,,,,,23524,11.0,11,,,,,,
,,,,,23527,3.0,3,,,,,,
,,,,,23533,6.0,6,,,,,,
,,,,,23542,9.0,9,,,,,,
,,,,,23552,10.0,10,,,,,,
,,,,,23568,16.0,16,,,,,,
,,,,,23579,11.0,11,,,,,,
,,,,,23586,7.0,7,,,,,,
,,,,,23592,6.0,6,,,,,,
,,,,,23596,4.0,4,,,,,,
,,,,,23600,4.0,4,,,,,,
,,,,,23607,7.0,7,,,,,,
