Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,35026,-18.17704,92,,,,,,
,,,,,35105,-100.83801,79,,,,,,
,,,,,35183,-101.30464,78,,,,,,
,,,,,35264,-117.950165,81,,,,,,
,,,,,35334,-72.569244,70,,,,,,
,,,,,35469,-106.69733,135,,,,,,
,,,,,35593,-121.41141,124,,,,,,
,,,,,35715,-270.08716,122,,,,,,
,,,,,35783,-105.82211,68,,,,,,
,,,,,35930,-45.54703,147,,,,,,
,,,,,36000,,,25.706857681274414,-3.0629329681396484,-2.861668825149536,58.76893997192383,0.784,0.001
,,,,,36060,-63.359413,130,,,,,,
,,,,,36194,-41.67886,134,,,,,,
,,,,,36274,-73.49198,80,,,,,,
,,,,,36389,-107.04324,115,,,,,,
,,,,,36458,-80.60741,69,,,,,,
,,,,,36577,-122.68595,119,,,,,,
,,,,,36677,-89.839676,100,,,,,,
,,,,,36743,-76.65042,66,,,,,,
,,,,,36878,-205.3686,135,,,,,,
,,,,,36968,-93.45891,90,,,,,,
,,,,,37000,,,3.488839626312256,-1.1052937507629395,-0.7990601062774658,39.61363220214844,0.778,0.001
,,,,,37062,-92.36815,94,,,,,,
,,,,,37170,-84.08524,108,,,,,,
,,,,,37291,-46.82291,121,,,,,,
,,,,,37417,-94.051994,126,,,,,,
,,,,,37544,-31.87265,127,,,,,,
,,,,,37625,-59.701744,81,,,,,,
,,,,,37791,-81.95131,166,,,,,,
,,,,,37853,-56.52655,62,,,,,,
,,,,,37923,-71.67152,70,,,,,,
,,,,,38000,,,11.714768409729004,-1.0591142177581787,-2.6640539169311523,94.89253997802734,0.772,0.001
,,,,,38051,-123.50555,128,,,,,,
,,,,,38171,-63.851124,120,,,,,,
,,,,,38330,-65.321655,159,,,,,,
,,,,,38403,-131.74878,73,,,,,,
,,,,,38543,-83.39144,140,,,,,,
,,,,,38654,-73.53807,111,,,,,,
,,,,,38725,-61.271652,71,,,,,,
,,,,,38812,-57.103542,87,,,,,,
,,,,,38956,-25.631607,144,,,,,,
,,,,,39000,,,56.37603759765625,5.821684837341309,5.941786766052246,118.07239532470703,0.766,0.001
,,,,,39076,-65.57251,120,,,,,,
,,,,,39150,-38.01822,74,,,,,,
,,,,,39254,-101.95425,104,,,,,,
,,,,,39333,-42.769787,79,,,,,,
,,,,,39393,-46.83109,60,,,,,,
,,,,,39474,-54.191513,81,,,,,,
,,,,,39582,-60.146065,108,,,,,,
,,,,,39699,-58.724483,117,,,,,,
,,,,,39809,-86.24043,110,,,,,,
,,,,,39935,-301.85748,126,,,,,,
16.58583,133.92778,200.86032,-152.31961,523.9,40000,,,7.5208587646484375,1.349825143814087,1.506702184677124,64.15348815917969,0.76,0.001
,,,,,40055,-84.44202,120,,,,,,
,,,,,40156,-97.69897,101,,,,,,
,,,,,40228,-72.35283,72,,,,,,
,,,,,40340,-68.5233,112,,,,,,
,,,,,40448,-82.06553,108,,,,,,
,,,,,40532,-101.0963,84,,,,,,
,,,,,40639,-89.29384,107,,,,,,
,,,,,40757,-38.144043,118,,,,,,
,,,,,40829,-48.13852,72,,,,,,
,,,,,40902,-60.310432,73,,,,,,
,,,,,40994,-103.27669,92,,,,,,
,,,,,41000,,,4.148897647857666,8.635778427124023,8.458378791809082,27.887876510620117,0.754,0.001
,,,,,41123,-82.25051,129,,,,,,
,,,,,41222,-32.578117,99,,,,,,
,,,,,41336,-145.7709,114,,,,,,
,,,,,41446,-88.8254,110,,,,,,
,,,,,41516,-52.75528,70,,,,,,
,,,,,41595,-42.44279,79,,,,,,
,,,,,41754,-74.022446,159,,,,,,
,,,,,41816,-106.25858,62,,,,,,
,,,,,41892,-7.653038,76,,,,,,
,,,,,42000,,,2.43432879447937,8.470367431640625,8.401631355285645,43.27804946899414,0.748,0.001
,,,,,42022,-58.184135,130,,,,,,
,,,,,42141,-31.501366,119,,,,,,
,,,,,42258,-74.60379,117,,,,,,
,,,,,42399,-61.499683,141,,,,,,
,,,,,42458,-59.1929,59,,,,,,
,,,,,42606,-88.85477,148,,,,,,
,,,,,42752,-118.54191,146,,,,,,
,,,,,42820,-26.544304,68,,,,,,
,,,,,42918,-84.23089,98,,,,,,
,,,,,43000,,,3.3157382011413574,10.024845123291016,10.546799659729004,36.9761848449707,0.742,0.001
,,,,,43005,-95.65047,87,,,,,,
,,,,,43128,-63.1676,123,,,,,,
,,,,,43214,-96.96102,86,,,,,,
,,,,,43344,-60.93174,130,,,,,,
,,,,,43459,-80.65889,115,,,,,,
,,,,,43533,-50.630886,74,,,,,,
,,,,,43613,-91.989136,80,,,,,,
,,,,,43714,-63.699215,101,,,,,,
,,,,,43794,-77.30118,80,,,,,,
,,,,,43887,-97.46816,93,,,,,,
,,,,,43977,-99.357346,90,,,,,,
,,,,,44000,,,26.278146743774414,13.864629745483398,14.775416374206543,112.58631134033203,0.736,0.001
,,,,,44070,-106.20272,93,,,,,,
,,,,,44142,-73.95229,72,,,,,,
,,,,,44249,-34.92679,107,,,,,,
,,,,,44371,-95.029175,122,,,,,,
,,,,,44447,-90.53274,76,,,,,,
,,,,,44549,-65.72885,102,,,,,,
,,,,,44649,-55.53319,100,,,,,,
,,,,,44758,-79.043564,109,,,,,,
,,,,,44878,-64.09454,120,,,,,,
,,,,,45000,,,6.657901763916016,3.4875473976135254,3.321152448654175,49.66452407836914,0.73,0.001
,,,,,45034,-80.790955,156,,,,,,
,,,,,45164,-60.011055,130,,,,,,
,,,,,45244,-45.81157,80,,,,,,
,,,,,45348,0.53440857,104,,,,,,
,,,,,45474,-81.692085,126,,,,,,
,,,,,45575,-121.01112,101,,,,,,
,,,,,45690,-69.704605,115,,,,,,
,,,,,45818,-47.965538,128,,,,,,
,,,,,45972,-55.726025,154,,,,,,
,,,,,46000,,,6.619431495666504,4.116555213928223,4.002624988555908,51.698097229003906,0.724,0.001
,,,,,46054,-22.778198,82,,,,,,
,,,,,46136,-82.20439,82,,,,,,
,,,,,46249,-105.599144,113,,,,,,
,,,,,46397,-107.545586,148,,,,,,
,,,,,46482,-53.348515,85,,,,,,
,,,,,46608,-82.76919,126,,,,,,
,,,,,46761,-58.157097,153,,,,,,
,,,,,46834,-64.24396,73,,,,,,
,,,,,46914,-15.859024,80,,,,,,
,,,,,47000,,,13.672317504882812,9.840961456298828,9.835854530334473,87.5428237915039,0.718,0.001
,,,,,47023,-69.137474,109,,,,,,
,,,,,47091,-47.616608,68,,,,,,
,,,,,47169,-92.041664,78,,,,,,
,,,,,47322,-59.455734,153,,,,,,
,,,,,47401,-71.19213,79,,,,,,
,,,,,47460,-42.516697,59,,,,,,
,,,,,47543,-41.964417,83,,,,,,
,,,,,47633,-84.21319,90,,,,,,
,,,,,47708,-79.289566,75,,,,,,
,,,,,47858,-43.42051,150,,,,,,
,,,,,47968,-89.25148,110,,,,,,
,,,,,48000,,,5.536438465118408,8.287247657775879,8.543373107910156,32.56205368041992,0.712,0.001
,,,,,48055,-78.42326,87,,,,,,
,,,,,48141,-32.58097,86,,,,,,
,,,,,48247,-58.891563,106,,,,,,
,,,,,48376,-60.89252,129,,,,,,
,,,,,48462,-67.66849,86,,,,,,
,,,,,48533,-54.5459,71,,,,,,
,,,,,48638,-71.80258,105,,,,,,
,,,,,48736,-99.03223,98,,,,,,
,,,,,48837,-82.92617,101,,,,,,
,,,,,48962,-80.42882,125,,,,,,
,,,,,49000,,,33.663795471191406,9.236099243164062,8.052108764648438,140.1615753173828,0.706,0.001
,,,,,49118,-177.45096,156,,,,,,
,,,,,49251,-83.867775,133,,,,,,
,,,,,49353,-43.535355,102,,,,,,
,,,,,49422,-27.891014,69,,,,,,
,,,,,49501,-19.398232,79,,,,,,
,,,,,49579,-92.51744,78,,,,,,
,,,,,49681,-72.22713,102,,,,,,
,,,,,49764,-86.46046,83,,,,,,
,,,,,49846,-102.41731,82,,,,,,
,,,,,49938,-57.802567,92,,,,,,
-202.41887,72.48026,-8.840164,-302.5459,436.1,50000,,,26.116619110107422,9.50360107421875,8.764608383178711,131.6599578857422,0.7,0.001
,,,,,50028,-24.44693,90,,,,,,
,,,,,50134,-94.75436,106,,,,,,
,,,,,50254,-51.299774,120,,,,,,
,,,,,50384,-95.010605,130,,,,,,
,,,,,50499,-81.44707,115,,,,,,
,,,,,50580,-112.06807,81,,,,,,
,,,,,50684,-49.803253,104,,,,,,
,,,,,50774,-35.604095,90,,,,,,
,,,,,50895,-74.54256,121,,,,,,
,,,,,51000,-84.92492,105,,,,,,
,,,,,51000,,,11.028979301452637,11.919784545898438,11.066597938537598,112.56922149658203,0.694,0.001
,,,,,51088,-63.516262,88,,,,,,
,,,,,51162,-72.19093,74,,,,,,
,,,,,51256,-74.43375,94,,,,,,
,,,,,51343,-67.02623,87,,,,,,
,,,,,51426,-135.50136,83,,,,,,
,,,,,51523,-75.86061,97,,,,,,
,,,,,51615,-102.13257,92,,,,,,
,,,,,51705,-40.884514,90,,,,,,
,,,,,51815,-45.32062,110,,,,,,
,,,,,51892,8.003731,77,,,,,,
,,,,,51986,-84.003136,94,,,,,,
,,,,,52000,,,46.029518127441406,3.8398306369781494,4.308426856994629,129.9123077392578,0.688,0.001
